Date,Open,High,Low,Close,Adj Close,Volume
2018-02-15,11000.000000,11200.000000,10850.000000,11050.000000,10448.026367,4070000
2018-02-16,11050.000000,11050.000000,11050.000000,11050.000000,10448.026367,0
2018-02-19,11200.000000,11775.000000,10950.000000,11700.000000,11062.616211,8715100
2018-02-20,11500.000000,11550.000000,11200.000000,11300.000000,10684.407227,6093800
2018-02-21,11125.000000,11675.000000,11125.000000,11575.000000,10944.424805,7514700
2018-02-22,11650.000000,11750.000000,11575.000000,11750.000000,11109.892578,5024800
2018-02-23,11750.000000,11750.000000,11225.000000,11225.000000,10613.493164,5797700
2018-02-26,11175.000000,11400.000000,11025.000000,11100.000000,10495.301758,2044700
2018-02-27,11400.000000,11425.000000,11275.000000,11325.000000,10708.045898,2719200
2018-02-28,11325.000000,11500.000000,11125.000000,11125.000000,10518.941406,4819400
2018-03-01,11250.000000,11425.000000,11000.000000,11050.000000,10448.026367,4341000
2018-03-02,11050.000000,11100.000000,10900.000000,10975.000000,10377.112305,3476000
2018-03-05,11050.000000,11200.000000,10700.000000,10850.000000,10258.921875,5149500
2018-03-06,10750.000000,10925.000000,10700.000000,10700.000000,10117.092773,2887100
2018-03-07,10650.000000,10850.000000,10400.000000,10475.000000,9904.351563,7034400
2018-03-08,10500.000000,10800.000000,10500.000000,10725.000000,10140.731445,5363100
2018-03-09,10750.000000,10800.000000,10425.000000,10550.000000,9975.265625,3081100
2018-03-12,10700.000000,10875.000000,10625.000000,10700.000000,10117.092773,5381100
2018-03-13,10575.000000,10725.000000,10450.000000,10525.000000,9951.626953,2577000
2018-03-14,10575.000000,10650.000000,10400.000000,10475.000000,9904.351563,2025100
2018-03-15,10575.000000,10575.000000,10350.000000,10500.000000,9927.989258,3361400
2018-03-16,10575.000000,10725.000000,10350.000000,10525.000000,9951.626953,9306800
2018-03-19,10575.000000,10625.000000,10350.000000,10475.000000,9904.351563,2679200
2018-03-20,10425.000000,10450.000000,10150.000000,10450.000000,9880.713867,1991100
2018-03-21,10500.000000,10600.000000,10225.000000,10250.000000,9691.607422,3646300
2018-03-22,10300.000000,10375.000000,9875.000000,10025.000000,9478.865234,11063500
2018-03-23,9800.000000,9850.000000,9550.000000,9650.000000,9124.294922,8439600
2018-03-26,9625.000000,9975.000000,9625.000000,9850.000000,9313.399414,4661900
2018-03-27,10000.000000,10100.000000,9825.000000,9900.000000,9360.674805,2094700
2018-03-28,10000.000000,10000.000000,9575.000000,9875.000000,9337.037109,2950900
2018-03-29,9875.000000,10350.000000,9825.000000,10350.000000,9786.160156,6507200
2018-03-30,10350.000000,10350.000000,10350.000000,10350.000000,9786.160156,0
2018-04-02,10350.000000,10625.000000,10050.000000,10625.000000,10046.178711,3424000
2018-04-03,10625.000000,10925.000000,10500.000000,10900.000000,10306.197266,3746600
2018-04-04,10950.000000,11025.000000,10425.000000,10650.000000,10069.817383,4302600
2018-04-05,10775.000000,11025.000000,10600.000000,11000.000000,10400.749023,3511700
2018-04-06,10650.000000,10875.000000,10500.000000,10550.000000,9975.265625,3940000
2018-04-09,10475.000000,10475.000000,10300.000000,10325.000000,9762.521484,6358600
2018-04-10,10300.000000,10325.000000,10050.000000,10250.000000,9691.607422,9261000
2018-04-11,10250.000000,10300.000000,10200.000000,10250.000000,9691.607422,4832500
2018-04-12,10150.000000,10325.000000,10150.000000,10200.000000,9644.331055,1809600
2018-04-13,10200.000000,10300.000000,10075.000000,10125.000000,9573.417969,3136300
2018-04-16,10125.000000,10125.000000,10125.000000,10125.000000,9573.417969,0
2018-04-17,10125.000000,10125.000000,10125.000000,10125.000000,9573.417969,0
2018-04-18,9950.000000,10000.000000,9875.000000,9925.000000,9384.312500,4024700
2018-04-19,9925.000000,9925.000000,9925.000000,9925.000000,9384.312500,0
2018-04-20,9925.000000,9925.000000,9925.000000,9925.000000,9384.312500,0
2018-04-23,10200.000000,10200.000000,10050.000000,10100.000000,9549.779297,1751600
